title,employer,location,city,state,salary_min,salary_max,source,url,posted_date,status
IT SPECIALIST (SYSADMIN),Air Force Materiel Command,"Lackland AFB, Texas","Lackland AFB, Texas",Texas,132751.0,181428.0,usajobs,https://www.usajobs.gov:443/job/853803000,2026-01-07T00:00:00.0000,active
Computer Assisted Ordering Technician,Defense Commissary Agency,"Lackland AFB, Texas","Lackland AFB, Texas",Texas,41334.0,53735.0,usajobs,https://www.usajobs.gov:443/job/853953600,2026-01-08T14:21:37.3500,active
Medical Technician,Defense Health Agency,"Lackland AFB, Texas","Lackland AFB, Texas",Texas,51201.0,66563.0,usajobs,https://www.usajobs.gov:443/job/853903000,2026-01-08T10:48:49.5270,active
IT CYBERSECURITY SPECIALIST (SYSADMIN/INFOSEC),Defense Information Systems Agency,"Lackland AFB, Texas","Lackland AFB, Texas",Texas,127624.0,165917.0,usajobs,https://www.usajobs.gov:443/job/854609700,2026-01-19T00:00:00.0000,active
INTELLIGENCE SPECIALIST,Department of the Air Force - Agency Wide,"Lackland AFB, Texas","Lackland AFB, Texas",Texas,108001.0,140403.0,usajobs,https://www.usajobs.gov:443/job/854368900,2026-01-15T00:00:00.0000,active
SUPERVISORY PROGRAM ANALYST,Department of the Air Force - Agency Wide,"Lackland AFB, Texas","Lackland AFB, Texas",Texas,127624.0,165917.0,usajobs,https://www.usajobs.gov:443/job/854386300,2026-01-14T00:00:00.0000,active
BUDGET ANALYST,Department of the Air Force - Agency Wide,"Lackland AFB, Texas","Lackland AFB, Texas",Texas,108001.0,140403.0,usajobs,https://www.usajobs.gov:443/job/854388100,2026-01-14T00:00:00.0000,active
ELECTRONIC INTEGRATED SYSTEMS MECHANIC,"Headquarters, Air Force Reserve Command","Lackland AFB, Texas","Lackland AFB, Texas",Texas,74882.0,87383.0,usajobs,https://www.usajobs.gov:443/job/854030100,2026-01-12T00:00:00.0000,active
COMMAND POST SPECIALIST (SORTS),"Headquarters, Air Force Reserve Command","Lackland AFB, Texas","Lackland AFB, Texas",Texas,62629.0,81423.0,usajobs,https://www.usajobs.gov:443/job/854043700,2026-01-12T00:00:00.0000,active
AIRCRAFT ENGINE MECHANIC,"Headquarters, Air Force Reserve Command","Lackland AFB, Texas","Lackland AFB, Texas",Texas,66909.0,78012.0,usajobs,https://www.usajobs.gov:443/job/854484100,2026-01-13T00:00:00.0000,active
Supervisory Contracting Officer's Representative,Military Treatment Facilities under DHA,"Lackland AFB, Texas","Lackland AFB, Texas",Texas,75776.0,98514.0,usajobs,https://www.usajobs.gov:443/job/854096800,2026-01-14T00:00:00.0000,active
Supervisory Border Patrol Agent (Deputy Patrol Agent in Charge),Customs and Border Protection,"Laredo, Texas","Laredo, Texas",Texas,113620.0,147708.0,usajobs,https://www.usajobs.gov:443/job/853768300,2026-01-12T00:00:00.0000,active
Supervisory Law Enforcement Information Systems Specialist,Customs and Border Protection,"Laredo, Texas","Laredo, Texas",Texas,77568.0,100844.0,usajobs,https://www.usajobs.gov:443/job/853930200,2026-01-14T00:00:00.0000,active
Legal Assistant (Office Automation),Executive Office for U.S. Attorneys and the Office of the U.S. Attorneys,"Laredo, Texas","Laredo, Texas",Texas,46699.0,67465.0,usajobs,https://www.usajobs.gov:443/job/853956300,2026-01-08T14:31:26.8330,active
SUPERVISORY FACILITY OPERATIONS SPECIALIST,Air Education and Training Command,"Laughlin AFB, Texas","Laughlin AFB, Texas",Texas,89508.0,116362.0,usajobs,https://www.usajobs.gov:443/job/853519900,2026-01-05T00:00:00.0000,active
PROGRAMMING RECREATION SPECIALIST OUTDOOR ACTIVITIES,Air Education and Training Command,"Laughlin AFB, Texas","Laughlin AFB, Texas",Texas,18.27,18.27,usajobs,https://www.usajobs.gov:443/job/854094100,2026-01-09T15:10:34.6230,active
ELECTRONICS TECHNICIAN (RAWS),Air Education and Training Command,"Laughlin AFB, Texas","Laughlin AFB, Texas",Texas,74678.0,97087.0,usajobs,https://www.usajobs.gov:443/job/854295600,2026-01-14T00:00:00.0000,active
Commissary Contractor Monitor,Defense Commissary Agency,"Laughlin AFB, Texas","Laughlin AFB, Texas",Texas,45409.0,59031.0,usajobs,https://www.usajobs.gov:443/job/854364400,2026-01-13T14:29:29.3370,active
Physician - Primary Care-PACT,Veterans Health Administration,"Longview, Texas","Longview, Texas",Texas,250000.0,270000.0,usajobs,https://www.usajobs.gov:443/job/854209000,2026-01-12T14:29:31.0670,active
Transportation Security Officer,Transportation Security Administration,"Lubbock, Texas","Lubbock, Texas",Texas,40736.0,56844.0,usajobs,https://www.usajobs.gov:443/job/853924900,2026-01-08T12:29:38.2570,active
Clinical Pharmacist - Education Debt Reduction Program Authorized,Veterans Health Administration,"Lubbock, Texas","Lubbock, Texas",Texas,134449.0,185870.0,usajobs,https://www.usajobs.gov:443/job/853656100,2026-01-06T11:48:22.1270,active
Registered Nurse-Home Based Primary Care Case Manager-Open Continuous Announcement,Veterans Health Administration,"Lubbock, Texas","Lubbock, Texas",Texas,81958.0,152153.0,usajobs,https://www.usajobs.gov:443/job/854201400,2026-01-12T13:50:23.4730,active
Registered Nurse (ICMHR),Veterans Health Administration,"Lufkin, Texas","Lufkin, Texas",Texas,66883.0,141212.0,usajobs,https://www.usajobs.gov:443/job/853750100,2026-01-09T00:00:00.0000,active
MISSION SUPPORT SPECIALIST  (GENERALIST),Customs and Border Protection,"McAllen, Texas","McAllen, Texas",Texas,61722.0,97087.0,usajobs,https://www.usajobs.gov:443/job/854115600,2026-01-15T00:00:00.0000,active
Legal Assistant (Office Automation),Executive Office for U.S. Attorneys and the Office of the U.S. Attorneys,"McAllen, Texas","McAllen, Texas",Texas,44959.0,64952.0,usajobs,https://www.usajobs.gov:443/job/853959200,2026-01-08T14:42:47.2530,active
"Staff Psychologist (Suicide Prevention Coordinator) - EDRP, RECRUITMENT, RELOCATION INCENTIVE",Veterans Health Administration,"McAllen, Texas","McAllen, Texas",Texas,83280.0,154309.0,usajobs,https://www.usajobs.gov:443/job/854783800,2026-01-16T13:06:55.0170,active
Recreation Assistant - Group Exercise Instructor,"Commander, Navy Installations","Naval Air Station/JRB Fort Worth, Texas","Naval Air Station/JRB Fort Worth, Texas",Texas,15.5,17.34,usajobs,https://www.usajobs.gov:443/job/853934900,2026-01-08T13:12:09.9170,active
Recreation Assistant - Liberty Program,"Commander, Navy Installations","Naval Air Station/JRB Fort Worth, Texas","Naval Air Station/JRB Fort Worth, Texas",Texas,15.5,17.34,usajobs,https://www.usajobs.gov:443/job/854223800,2026-01-13T00:00:00.0000,active
Recreation Assistant - Property Storage,"Commander, Navy Installations","Naval Air Station/JRB Fort Worth, Texas","Naval Air Station/JRB Fort Worth, Texas",Texas,15.5,17.34,usajobs,https://www.usajobs.gov:443/job/854225100,2026-01-13T00:00:00.0000,active
Supervisory Recreation Specialist (Aquatics Coordinator),"Commander, Navy Installations","Naval Air Station/JRB Fort Worth, Texas","Naval Air Station/JRB Fort Worth, Texas",Texas,18.29,23.0,usajobs,https://www.usajobs.gov:443/job/854550600,2026-01-14T16:54:49.4600,active
Assistant Health Services Administrator (O-5 Billet) Supervisory,Immigration and Customs Enforcement,"Pearsall, Texas","Pearsall, Texas",Texas,1.0,150000.0,usajobs,https://www.usajobs.gov:443/job/853224200,2025-12-29T09:29:58.6170,active
Advanced Practice Provider (O-3/O-4/O-5 Billet) Non-Supervisory,Immigration and Customs Enforcement,"Pearsall, Texas","Pearsall, Texas",Texas,1.0,150000.0,usajobs,https://www.usajobs.gov:443/job/854748200,2026-01-17T00:00:00.0000,active
Medical Support Assistant (Advanced),Veterans Health Administration,"Plano, Texas","Plano, Texas",Texas,58125.0,75560.0,usajobs,https://www.usajobs.gov:443/job/854802300,2026-01-16T14:22:32.8630,active
IT PROJECT MANAGER (PLCYPLN),Air Education and Training Command,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,106932.0,139013.0,usajobs,https://www.usajobs.gov:443/job/853684900,2026-01-07T00:00:00.0000,active
INTERN PROGRAM ADMINISTRATOR,Air Education and Training Command,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,90823.0,118072.0,usajobs,https://www.usajobs.gov:443/job/854154300,2026-01-16T00:00:00.0000,active
Recreation Aid,Air Education and Training Command,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,15.5,16.37,usajobs,https://www.usajobs.gov:443/job/854183700,2026-01-12T12:24:47.5530,active
Operations Assistant,Air Education and Training Command,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,20.5,21.0,usajobs,https://www.usajobs.gov:443/job/854245600,2026-01-13T00:00:00.0000,active
ENGINEERING EQUIPMENT OPERATOR,Air Education and Training Command,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,64363.0,75111.0,usajobs,https://www.usajobs.gov:443/job/854302300,2026-01-13T10:44:06.5600,active
PLANS AND PROGRAM SPECIALIST,Air Education and Training Command,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,75776.0,98514.0,usajobs,https://www.usajobs.gov:443/job/854387700,2026-01-14T00:00:00.0000,active
CAREER FIELD ADMINISTRATOR,Air Force Civilian Career Training,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,89924.0,116906.0,usajobs,https://www.usajobs.gov:443/job/854018100,2026-01-13T00:00:00.0000,active
SUPPORT PROGRAMS SPECIALIST,Air Force Civilian Career Training,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,106932.0,139013.0,usajobs,https://www.usajobs.gov:443/job/854588700,2026-01-16T00:00:00.0000,active
QUALITY ASSURANCE SPECIALIST,Air Force Materiel Command,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,41334.0,98514.0,usajobs,https://www.usajobs.gov:443/job/854373500,2026-01-14T00:00:00.0000,active
SHEET METAL MECHANIC (AIRCRAFT) LEADER,Air Force Materiel Command,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,73588.0,85859.0,usajobs,https://www.usajobs.gov:443/job/854514700,2026-01-14T14:24:35.3270,active
Supervisory Human Resources Specialist (Recruitment & Placement),Air Force Personnel Center,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,127624.0,165917.0,usajobs,https://www.usajobs.gov:443/job/854135900,2026-01-12T08:01:09.8930,active
TRAINING RESOURCES SPECIALIST,Air Force Personnel Center,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,90823.0,118072.0,usajobs,https://www.usajobs.gov:443/job/854775400,2026-01-20T00:00:00.0000,active
Computer Assisted Ordering Technician,Defense Commissary Agency,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,40736.0,52957.0,usajobs,https://www.usajobs.gov:443/job/854669100,2026-01-15T14:20:55.8570,active
Store Worker,Defense Commissary Agency,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,19.91,23.23,usajobs,https://www.usajobs.gov:443/job/854673100,2026-01-15T14:33:29.6030,active
Veterinary Medical Officer (Clinical Care) NF-04,U.S. Army Medical Command,"Randolph AFB, Texas","Randolph AFB, Texas",Texas,105000.0,110000.0,usajobs,https://www.usajobs.gov:443/job/853489100,2026-01-02T00:00:00.0000,active
Army Reserve Administrator,U.S. Army Reserve Command,"Round Rock, Texas","Round Rock, Texas",Texas,63457.0,82499.0,usajobs,https://www.usajobs.gov:443/job/854180000,2026-01-13T00:00:00.0000,active
Immigration Services Officer,Citizenship and Immigration Services,"San Antonio, Texas","San Antonio, Texas",Texas,108001.0,140403.0,usajobs,https://www.usajobs.gov:443/job/854447100,2026-01-14T00:00:00.0000,active
Supervisory Financial Systems Specialist,Defense Finance and Accounting Service,"San Antonio, Texas","San Antonio, Texas",Texas,150119.0,195157.0,usajobs,https://www.usajobs.gov:443/job/854853300,2026-01-20T09:46:45.6830,active
PROGRAM ANALYST,Defense Health Agency,"San Antonio, Texas","San Antonio, Texas",Texas,90823.0,158322.0,usajobs,https://www.usajobs.gov:443/job/854238200,2026-01-14T00:00:00.0000,active
Health System Specialist (Credentialing/Privileging),Defense Health Agency,"San Antonio, Texas","San Antonio, Texas",Texas,108001.0,140403.0,usajobs,https://www.usajobs.gov:443/job/854270800,2026-01-16T00:00:00.0000,active
IT Project Manager (SYSANALYSIS/PLCYPLN),Defense Health Agency,"San Antonio, Texas","San Antonio, Texas",Texas,127624.0,197200.0,usajobs,https://www.usajobs.gov:443/job/854791500,2026-01-19T00:00:00.0000,active
Administrative Officer,Executive Office for U.S. Attorneys and the Office of the U.S. Attorneys,"San Antonio, Texas","San Antonio, Texas",Texas,150119.0,195157.0,usajobs,https://www.usajobs.gov:443/job/853989400,2026-01-12T00:00:00.0000,active
Assistant United States Attorney - Bankruptcy,Executive Office for U.S. Attorneys and the Office of the U.S. Attorneys,"San Antonio, Texas","San Antonio, Texas",Texas,75776.0,197100.0,usajobs,https://www.usajobs.gov:443/job/854232700,2026-01-12T16:02:01.8500,active
Information Technology Specialist,Executive Office for U.S. Attorneys and the Office of the U.S. Attorneys,"San Antonio, Texas","San Antonio, Texas",Texas,75776.0,118072.0,usajobs,https://www.usajobs.gov:443/job/854237700,2026-01-12T16:18:53.6500,active
Unit Administrative Technician,U.S. Army Reserve Command,"San Antonio, Texas","San Antonio, Texas",Texas,51201.0,66563.0,usajobs,https://www.usajobs.gov:443/job/854658700,2026-01-20T00:00:00.0000,active
Staff Physician (SCI/D Outpatient) - Recruitment/Relocation Incentive/EDRP Authorized,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,240000.0,270000.0,usajobs,https://www.usajobs.gov:443/job/853424900,2025-12-31T12:14:58.5730,active
Medical Instrument Technician (Cardiac Cath Lab Tech),Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,67057.0,87173.0,usajobs,https://www.usajobs.gov:443/job/853644000,2026-01-08T00:00:00.0000,active
Psychologist (Neuropsychology) - Recruitment/Relocation Incentive/EDRP Authorized,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,93462.0,173175.0,usajobs,https://www.usajobs.gov:443/job/853924800,2026-01-08T12:29:37.4200,active
Registered Nurse - Spinal Cord Injury Center,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,84762.0,172250.0,usajobs,https://www.usajobs.gov:443/job/854056700,2026-01-13T00:00:00.0000,active
Nursing Assistant (5A),Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,36257.0,59189.0,usajobs,https://www.usajobs.gov:443/job/854075000,2026-01-09T13:42:15.6400,active
Physician (PM&R Musculoskeletal Psysiatrist - Orthopedic Integrated Practice Unit),Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,250000.0,350000.0,usajobs,https://www.usajobs.gov:443/job/854106000,2026-01-09T00:00:00.0000,active
Podiatrist (PM&R Musculoskeletal Physiatrist - Orthopedic Integrated Practice Unit),Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,250000.0,350000.0,usajobs,https://www.usajobs.gov:443/job/854106100,2026-01-09T00:00:00.0000,active
Research Health Science Specialist,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,0.0,0.0,usajobs,https://www.usajobs.gov:443/job/854121400,2026-01-13T00:00:00.0000,active
Licensed Practical/License Vocational Nurse (Community Living Center),Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,48885.0,88965.0,usajobs,https://www.usajobs.gov:443/job/854143600,2026-01-12T08:59:48.7300,active
Supply Technician,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,41334.0,53735.0,usajobs,https://www.usajobs.gov:443/job/854319800,2026-01-14T00:00:00.0000,active
"Physician (Gastroenterology) - Recruitment/Relocation Incentive May be Authorized, EDRP Authorized",Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,350000.0,400000.0,usajobs,https://www.usajobs.gov:443/job/854396400,2026-01-13T16:38:47.4230,active
Licensed Vocational Nurse,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,48885.0,88965.0,usajobs,https://www.usajobs.gov:443/job/854423800,2026-01-14T07:43:34.8100,active
"Physician, Nephrology with Recruitment & Relocation Incentive",Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,250000.0,300000.0,usajobs,https://www.usajobs.gov:443/job/854431500,2026-01-14T08:30:46.9430,active
"Vocational Nurse, Spinal Cord Injury Center",Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,48885.0,88965.0,usajobs,https://www.usajobs.gov:443/job/854473300,2026-01-15T00:00:00.0000,active
Staff Psychologist (Women's Health Psychologist) - EDRP Approved,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,93462.0,173175.0,usajobs,https://www.usajobs.gov:443/job/854489600,2026-01-14T12:50:23.3770,active
Marriage and Family Therapist (Women's Mental Health) - EDRP Approved,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,62629.0,98514.0,usajobs,https://www.usajobs.gov:443/job/854491300,2026-01-14T13:11:38.5670,active
Licensed Professional Mental Health Counselor (Women's Health) - EDRP Approved,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,62629.0,98514.0,usajobs,https://www.usajobs.gov:443/job/854491900,2026-01-14T13:11:58.1530,active
Health Technician (ENT),Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,51201.0,66563.0,usajobs,https://www.usajobs.gov:443/job/854526100,2026-01-16T00:00:00.0000,active
RN - Nurse Manager - Home and Community Based Care,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,89846.0,180020.0,usajobs,https://www.usajobs.gov:443/job/854557500,2026-01-16T00:00:00.0000,active
"Physician Assistant, Gastroenterology",Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,110108.0,222249.0,usajobs,https://www.usajobs.gov:443/job/854634900,2026-01-15T12:21:30.2930,active
Accountant,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,75776.0,98514.0,usajobs,https://www.usajobs.gov:443/job/854648300,2026-01-20T00:00:00.0000,active
Diagnostic Radiologic Technologist (Interventional Radiography),Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,79440.0,103270.0,usajobs,https://www.usajobs.gov:443/job/854702000,2026-01-15T16:19:20.9900,active
Licensed Practical Nurse/Licensed Vocational Nurse-Patient Aligned Care Team (PACT),Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,48885.0,88965.0,usajobs,https://www.usajobs.gov:443/job/854757700,2026-01-16T10:54:41.1530,active
Budget Technician,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,51201.0,66563.0,usajobs,https://www.usajobs.gov:443/job/854784300,2026-01-16T12:57:27.2700,active
Health Systems Administrator (Associate Director),Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,150119.0,195157.0,usajobs,https://www.usajobs.gov:443/job/854821200,2026-01-16T16:22:13.4730,active
Cytotechnologist,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,75776.0,98514.0,usajobs,https://www.usajobs.gov:443/job/854832900,2026-01-20T00:00:00.0000,active
Clinical Laboratory Scientist,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,55397.0,106576.0,usajobs,https://www.usajobs.gov:443/job/854838500,2026-01-20T07:36:27.9400,active
Registered Nurse-Float Pool-Part Time,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,84762.0,172250.0,usajobs,https://www.usajobs.gov:443/job/854843400,2026-01-20T08:43:22.6800,active
"Physician, Primary Care with EDRP & Recruitment/Relocation Incentive",Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,225433.0,288855.0,usajobs,https://www.usajobs.gov:443/job/854852500,2026-01-20T09:42:15.8800,active
Registered Nurse - Acute Inpatient Care,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,84762.0,172250.0,usajobs,https://www.usajobs.gov:443/job/854864000,2026-01-20T10:36:18.4530,active
Administrative Officer,Veterans Health Administration,"San Antonio, Texas","San Antonio, Texas",Texas,75776.0,98514.0,usajobs,https://www.usajobs.gov:443/job/854868300,2026-01-20T10:54:13.2900,active
Recreation Specialist - Institutional (Recreation Specialist),"Justice, Bureau of Prisons/Federal Prison System","Seagoville, Texas","Seagoville, Texas",Texas,61557.0,88579.0,usajobs,https://www.usajobs.gov:443/job/853218600,2025-12-29T08:26:54.1130,active
HOUSEKEEPING MANAGER,Air Education and Training Command,"Sheppard AFB, Texas","Sheppard AFB, Texas",Texas,28.0,28.0,usajobs,https://www.usajobs.gov:443/job/853805600,2026-01-07T13:05:48.4830,active
ASSISTANT GUEST SERVICES MANAGER,Air Education and Training Command,"Sheppard AFB, Texas","Sheppard AFB, Texas",Texas,23.0,23.0,usajobs,https://www.usajobs.gov:443/job/853809000,2026-01-07T13:18:36.0570,active
SUPERVISORY TRAINING INSTRUCTOR (AIRCRAFT MAINTENANCE),Air Education and Training Command,"Sheppard AFB, Texas","Sheppard AFB, Texas",Texas,74678.0,97087.0,usajobs,https://www.usajobs.gov:443/job/853972700,2026-01-08T00:00:00.0000,active
UNIT PROGRAM COORDINATOR,Air Education and Training Command,"Sheppard AFB, Texas","Sheppard AFB, Texas",Texas,50460.0,65599.0,usajobs,https://www.usajobs.gov:443/job/854218000,2026-01-14T00:00:00.0000,active
ASSISTANT LODGING MANAGER,Air Education and Training Command,"Sheppard AFB, Texas","Sheppard AFB, Texas",Texas,55000.0,65000.0,usajobs,https://www.usajobs.gov:443/job/854259000,2026-01-13T05:53:28.5000,active
CHILD AND YOUTH PROGRAM ASSISTANT (TARGET LEVEL),Air Education and Training Command,"Sheppard AFB, Texas","Sheppard AFB, Texas",Texas,18.7,21.01,usajobs,https://www.usajobs.gov:443/job/854396500,2026-01-13T16:37:44.5470,active
TRANSPORTATION ASSISTANT (PERSONAL PROPERTY),Air Education and Training Command,"Sheppard AFB, Texas","Sheppard AFB, Texas",Texas,45409.0,59031.0,usajobs,https://www.usajobs.gov:443/job/854514600,2026-01-14T14:24:20.6330,active
RECREATION AID,Air Education and Training Command,"Sheppard AFB, Texas","Sheppard AFB, Texas",Texas,15.0,15.0,usajobs,https://www.usajobs.gov:443/job/854639600,2026-01-16T00:00:00.0000,active
SUPERVISORY INSTRUCTIONAL SYSTEMS SPECIALIST,Air Education and Training Command,"Sheppard AFB, Texas","Sheppard AFB, Texas",Texas,106437.0,138370.0,usajobs,https://www.usajobs.gov:443/job/854754500,2026-01-16T10:40:53.9670,active
TRANSPORTATION ASSISTANT (PERSONAL PROPERTY/OA),Air Education and Training Command,"Sheppard AFB, Texas","Sheppard AFB, Texas",Texas,40736.0,52957.0,usajobs,https://www.usajobs.gov:443/job/854768800,2026-01-16T11:48:19.7530,active
Advanced Practice Provider (O-5 Billet) Supervisory,Immigration and Customs Enforcement,"Taylor, Texas","Taylor, Texas",Texas,1.0,150000.0,usajobs,https://www.usajobs.gov:443/job/854225600,2026-01-13T00:00:00.0000,active
Diagnostic Radiologic Technologist (MRI),Veterans Health Administration,"Temple, Texas","Temple, Texas",Texas,74564.0,96932.0,usajobs,https://www.usajobs.gov:443/job/853401000,2025-12-31T09:10:55.0230,active
Radiologist w/Recruitment/Relocation Incentive-EDRP,Veterans Health Administration,"Temple, Texas","Temple, Texas",Texas,355000.0,400000.0,usajobs,https://www.usajobs.gov:443/job/854189400,2026-01-12T12:48:30.1830,active
Registered Nurse-Chief Nurse-Acute and Critical Care,Veterans Health Administration,"Temple, Texas","Temple, Texas",Texas,149824.0,199258.0,usajobs,https://www.usajobs.gov:443/job/854712600,2026-01-15T17:17:15.8330,active
Secretary (OA),Veterans Health Administration,"Temple, Texas","Temple, Texas",Texas,61722.0,80243.0,usajobs,https://www.usajobs.gov:443/job/854713300,2026-01-15T17:29:39.0170,active
Health System Specialist- Graduate Healthcare Administration Training Program - GHATP Trainee,Veterans Health Administration,"Temple, Texas","Temple, Texas",Texas,61722.0,80243.0,usajobs,https://www.usajobs.gov:443/job/854810700,2026-01-16T15:11:22.7330,active
File Clerk,Veterans Health Administration,"Temple, Texas","Temple, Texas",Texas,37193.0,47334.0,usajobs,https://www.usajobs.gov:443/job/854841900,2026-01-20T08:30:22.6670,active
Pharmacist (Chief Pharmacist),"Justice, Bureau of Prisons/Federal Prison System","Texarkana, Texas","Texarkana, Texas",Texas,88621.0,115213.0,usajobs,https://www.usajobs.gov:443/job/853280000,2025-12-29T00:00:00.0000,active
Correctional Treatment Specialist (Case Manager),"Justice, Bureau of Prisons/Federal Prison System","Texarkana, Texas","Texarkana, Texas",Texas,56623.0,81480.0,usajobs,https://www.usajobs.gov:443/job/853436500,2025-12-31T13:28:02.7900,active
Correctional Officer (Senior Officer Specialist),"Justice, Bureau of Prisons/Federal Prison System","Texarkana, Texas","Texarkana, Texas",Texas,61257.0,78483.0,usajobs,https://www.usajobs.gov:443/job/854850700,2026-01-20T09:34:27.9630,active
Maintenance Mechanic Supervisor (General Foreman),"Justice, Bureau of Prisons/Federal Prison System","Three Rivers, Texas","Three Rivers, Texas",Texas,48.52,56.6,usajobs,https://www.usajobs.gov:443/job/853138800,2025-12-23T10:41:34.4800,active
Clinical Psychologist (Chief Psychologist),"Justice, Bureau of Prisons/Federal Prison System","Three Rivers, Texas","Three Rivers, Texas",Texas,106955.0,139043.0,usajobs,https://www.usajobs.gov:443/job/854314300,2026-01-13T11:31:37.6030,active
Clinical Psychologist (Drug Abuse Program Coordinator),"Justice, Bureau of Prisons/Federal Prison System","Three Rivers, Texas","Three Rivers, Texas",Texas,89943.0,139043.0,usajobs,https://www.usajobs.gov:443/job/854683200,2026-01-15T15:07:11.0930,active
Registered Nurse-Outpatient (Tomball Community Based Clinic),Veterans Health Administration,"Tomball, Texas","Tomball, Texas",Texas,84717.0,160554.0,usajobs,https://www.usajobs.gov:443/job/854742400,2026-01-16T09:30:21.5370,active
Park Ranger (Protection),National Park Service,"Van Horn, Texas","Van Horn, Texas",Texas,76745.0,99774.0,usajobs,https://www.usajobs.gov:443/job/853980100,2026-01-09T00:00:00.0000,active
"Registered Nurse, Patient Aligned Care Team -Intermittent",Veterans Health Administration,"Victoria, Texas","Victoria, Texas",Texas,84762.0,172250.0,usajobs,https://www.usajobs.gov:443/job/854429400,2026-01-14T08:20:31.0670,active
Industrial Hygienist,Veterans Health Administration,"Waco, Texas","Waco, Texas",Texas,74678.0,97087.0,usajobs,https://www.usajobs.gov:443/job/853891500,2026-01-08T09:58:50.2970,active
Delivery Driver(5268),Domino's Franchise,"Guymon, Texas County",US,Texas County,26754.07,26754.07,adzuna,https://www.adzuna.com/details/5592420312?utm_medium=api&utm_source=516145e7,2026-01-20T10:48:20Z,active
Remote Financial Representative- Entry Level,Unlock Potential 360,"Guymon, Texas County",US,Texas County,105727.34,105727.34,adzuna,https://www.adzuna.com/details/5592418938?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:33Z,active
Entry Level Sales Representative,Alleviation Enterprise LLC,"Thomasville, Thomas County",US,Thomas County,61125.61,61125.61,adzuna,https://www.adzuna.com/details/5592418494?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:27Z,active
Endocrinology Physician,Archbold Medical Center,"Gateway, Thomas County",US,Thomas County,122467.27,122467.27,adzuna,https://www.adzuna.com/land/ad/5592420824?se=UGw4cRr28BGFaPqSgZDBFg&utm_medium=api&utm_source=516145e7&v=16243B0655F5C3B9DE6EB66212BBFA9B00630D27,2026-01-20T10:49:20Z,active
Painter,American Workforce Group,"Olympia, Thurston County",US,Thurston County,53053.04,53053.04,adzuna,https://www.adzuna.com/details/5592386132?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:34Z,active
